"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:40:40
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:41:06
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:41:20
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:41:56
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:46:29
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",11:47:05
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",13:48:26
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",13:49:18
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",13:49:37
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",13:51:11
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",13:51:27
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",13:51:58
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",13:52:20
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",13:59:44
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",14:00:29
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",14:01:09
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",14:01:14
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",14:09:19
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",14:09:40
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",14:10:43
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",14:11:24
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",14:11:56
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",14:12:17
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",14:12:28
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",14:14:13
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",14:14:35
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",14:14:45
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",14:17:05
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",14:18:41
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",14:19:03
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:11:06
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:14:29
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:15:41
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:15:58
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:17:22
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:23:39
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:25:01
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:26:17
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:27:32
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:28:35
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:30:36
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:30:54
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:31:27
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:32:02
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:33:32
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:34:01
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:40:15
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:41:08
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:41:19
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:42:22
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:42:30
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:42:42
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:42:56
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:43:25
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:44:35
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:46:11
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:46:53
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:49:49
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:50:38
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:52:32
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",15:53:59
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",20:08:36
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",20:22:29
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",20:22:56
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",20:23:16
"Conversao com Sucesso!! ['2010.00526-5.pdf', '2010.00924-4.pdf'] -> ['extrator/txt/2010.00526-5.txt', 'extrator/txt/2010.00924-4.txt']
",20:28:20
